ya_id,ya_number,ya_merge_manufacturer,ya_merge_short_name,takamol_CarNo,takamol_Model,takamol_MemberNo,takamol_CarKey,takamol_CarName,takamol_Reservations
656b43dd-c347-4e56-9b35-727a91163df0,q8430,MERCEDES,G63,8430,2022,2114,9329,MERCEDES G63,
c044e65b-363d-49c6-9cdc-2101a7d8d995,f50066,MERCEDES,G63,50066,2021,2114,8681,MERCEDES G63,
2baae1cc-d72a-4430-b835-0c861cb7b689,t50503,MERCEDES,G63,50503,2021,2114,83449,MERCEDES G63,"[{'ReservationKey': 0, 'CarKey': 83449, 'CustomerName': 'Running Contract, 72683', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 11:50:00 PM', 'ToDateTime': '8/3/2024 11:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
3a087d26-e3e9-4222-9914-080fb3990d14,f65050,MERCEDES,G63,65050,2021,2114,8860,MERCEDES G63,
257be673-4c99-4b96-bcbe-bde3f109de44,m66063,MERCEDES,G63,66063,2019,2114,8068,MERCEDES G63,"[{'ReservationKey': 0, 'CarKey': 8068, 'CustomerName': 'Running Contract, 55223', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/19/2023 8:10:00 AM', 'ToDateTime': '8/20/2023 8:10:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
ec3e0f6e-556a-4484-8cd3-37d11adfea57,p66063,MERCEDES,G63,66063,2021,2114,8290,MERCEDES G63,"[{'ReservationKey': 0, 'CarKey': 8290, 'CustomerName': 'Running Contract, 72821', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 2:22:00 PM', 'ToDateTime': '8/3/2024 2:22:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
728917f0-3d57-42f3-8d5f-11c2913e817b,u99448,MERCEDES,G63,99448,2020,2114,8708,MERCEDES G63,
7bc26941-69d8-4caf-843a-c30e778c4f2b,u99882,MERCEDES,GLE 53,99882,2021,2114,8798,MERCEDES GLE,"[{'ReservationKey': 0, 'CarKey': 8798, 'CustomerName': 'Running Contract, 72779', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 12:45:00 PM', 'ToDateTime': '8/3/2024 12:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
78d6c60e-9893-4e2e-9063-87e8a6939dcd,l5038,MERCEDES,GLE 53,5038,2021,2114,9152,MERCEDES GLE 53,
2d07287b-4c7e-4d25-97c0-256b9a03a613,c81779,MERCEDES,GLE 53,81779,2022,2114,9309,MERCEDES GLE 53,"[{'ReservationKey': 0, 'CarKey': 9309, 'CustomerName': 'Running Contract, 72293', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 1:55:00 PM', 'ToDateTime': '7/29/2024 1:55:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
824aee87-26b2-4a93-8468-3350cff3cde9,o82020,MERCEDES,S400,82020,2018,2114,9199,MERCEDES S400,
c8e6d815-c046-4cae-98c1-bd26039af41d,s99443,MERCEDES,S500,99443,2021,2114,8585,MERCEDES S500,"[{'ReservationKey': 0, 'CarKey': 8585, 'CustomerName': 'Running Contract, 380845', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 6:43:00 AM', 'ToDateTime': '8/5/2024 6:43:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
aa251190-3495-4e7c-849d-dc2680ce7fae,s99772,MERCEDES,S500,99772,2021,2114,8584,MERCEDES S500,"[{'ReservationKey': 0, 'CarKey': 8584, 'CustomerName': 'Running Contract, 69431', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 11:38:00 PM', 'ToDateTime': '8/9/2024 11:38:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
0b7e3fce-7538-4175-a672-8b20a1eb4eb6,c40312,NISSAN,PATROL,40312,2016,2114,5423,NISSAN PATROL,"[{'ReservationKey': 0, 'CarKey': 5423, 'CustomerName': 'Running Contract, 52293', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/20/2023 11:30:00 PM', 'ToDateTime': '5/21/2023 11:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
a6eaa758-cb93-45c8-a455-664c49c09705,t99882,NISSAN,PATROL,99882,2020,2114,8801,NISSAN PATROL PLATINUM,"[{'ReservationKey': 0, 'CarKey': 8801, 'CustomerName': 'Running Contract, 380829', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 10:52:00 AM', 'ToDateTime': '7/31/2024 10:52:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
e657440b-5f71-475b-99a0-628ae91ce4a2,v73030,PORSCHE,CAYENNE,73030,2024,2114,116800,PORSCHE CAYEAN,"[{'ReservationKey': 0, 'CarKey': 116800, 'CustomerName': 'Running Contract, 72179', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 7:15:00 PM', 'ToDateTime': '7/31/2024 7:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
44e76849-ea98-4551-befe-12fa49514c0a,r50503,PORSCHE,CAYENNE,50503,2022,2114,90918,PORSCHE CAYENNE,"[{'ReservationKey': 0, 'CarKey': 90918, 'CustomerName': 'Running Contract, 72117', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/18/2024 1:30:00 PM', 'ToDateTime': '8/17/2024 1:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
a2f10b48-70cb-4633-a68e-588eeffd71c1,c82634,PORSCHE,CAYENNE,82634,2022,2114,9308,PORSCHE CAYENNE,
fccd5330-b3a2-427f-ad35-78b7ea392307,s99445,PORSCHE,MACAN,99445,2021,2114,8519,PORSCHE MACAN,"[{'ReservationKey': 0, 'CarKey': 8519, 'CustomerName': 'Running Contract, 72721', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 2:00:00 PM', 'ToDateTime': '8/10/2024 2:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
fccd5330-b3a2-427f-ad35-78b7ea392307,s99445,PORSCHE,MACAN,99445,2021,2114,8518,POSCHE CAYENNE,
b7f25e2e-06d9-4e4c-88d2-e9e25e1f8656,u99662,RANGE ROVER,Evoque,99662,2021,2114,9057,RANGE ROVER EVOQUE,"[{'ReservationKey': 0, 'CarKey': 9057, 'CustomerName': 'Running Contract, 69427', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/15/2024 5:25:00 PM', 'ToDateTime': '7/16/2024 5:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
f8b4120c-e76e-48c5-9dd9-00a3a8d98344,h1417,RANGE ROVER,HSE,1417,2022,2114,83447,RANGE ROVER HSE,"[{'ReservationKey': 0, 'CarKey': 83447, 'CustomerName': 'Running Contract, 72732', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:30:00 PM', 'ToDateTime': '8/5/2024 1:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
1e6683e4-0ab9-46f0-8351-a866f1183c0d,n19158,RANGE ROVER,HSE,19158,2022,2114,76681,RANGE ROVER HSE,
a53d937f-68d7-4ce5-887d-d337ac266b9b,o79247,RANGE ROVER,HSE,79247,2019,2114,7439,RANGE ROVER HSE VOOG,"[{'ReservationKey': 0, 'CarKey': 7439, 'CustomerName': 'Running Contract, 380717', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 10:49:24 AM', 'ToDateTime': '7/9/2024 10:49:24 AM', 'DayRentValue': 0.0, 'Documents': None}]"
b073b44e-f1fe-4ee9-bf87-1eacfe7447c0,t4829,RANGE ROVER,SPORT,4829,2022,2114,9322,RANGE ROVER SPORT,
f5f8b2d5-46d9-4a2d-908f-8ad32a530542,p5506,RANGE ROVER,SPORT,5506,2019,2114,7077,RANGE ROVER SPORT,"[{'ReservationKey': 0, 'CarKey': 7077, 'CustomerName': 'Running Contract, 380444', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/8/2024 9:32:00 PM', 'ToDateTime': '5/9/2024 9:32:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
1f687084-ed23-49dc-8ad2-64c863f4c193,m5507,RANGE ROVER,SPORT,5507,2018,2114,6630,RANGE ROVER SPORT,
7784b9b6-008a-4fba-9fd5-9aa6518b0c8c,q5507,RANGE ROVER,SPORT,5507,2019,2114,7076,RANGE ROVER SPORT,"[{'ReservationKey': 0, 'CarKey': 7076, 'CustomerName': 'Running Contract, 380693', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/2/2024 9:26:00 PM', 'ToDateTime': '7/3/2024 9:26:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
803e09c7-68a2-44c0-8ec5-7730627ade9a,s66448,RANGE ROVER,SPORT,66448,2023,2114,83904,RANGE ROVER SPORT,
635c379b-b4ce-4741-a30e-6ba290f196f1,u50502,RANGE ROVER,SPORT,50502,2023,2114,83928,RANGE ROVER SPORT ,
49e67a30-4805-447a-bc21-e70e1db21ec4,n37766,RANGE ROVER,Evoque,37766,2022,2114,99050,RANGE ROVER SPORT SVR,"[{'ReservationKey': 0, 'CarKey': 99050, 'CustomerName': 'Running Contract, 72798', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 2:30:00 PM', 'ToDateTime': '8/4/2024 2:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
e7629410-0dc9-4292-979b-48835de17d1c,r63030,RANGE ROVER,VELAR,63030,2021,2114,9317,RANGE ROVER VELAR,"[{'ReservationKey': 0, 'CarKey': 9317, 'CustomerName': 'Running Contract, 69631', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/4/2024 8:50:00 PM', 'ToDateTime': '8/3/2024 8:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
6fce8777-55e3-4bd8-9484-08e34538b14e,w71750,RANGE ROVER,VELAR,71750,2019,2114,7434,RANGE ROVER VELAR,"[{'ReservationKey': 0, 'CarKey': 7434, 'CustomerName': 'Running Contract, 72783', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 2:02:00 PM', 'ToDateTime': '8/8/2024 2:02:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
84a39745-6e83-4fb3-be1e-f384137ab4d3,f92225,RANGE ROVER,VELAR,92225,2019,2114,7692,RANGE ROVER VELAR,"[{'ReservationKey': 0, 'CarKey': 7692, 'CustomerName': 'Running Contract, 66608', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/4/2024 9:25:00 PM', 'ToDateTime': '5/4/2024 9:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
90d70dc8-8998-421d-bff0-1fcb31111fbe,l6458,RANGE ROVER,HSE,6458,2019,2114,7691,RANGE ROVER VOGUE,"[{'ReservationKey': 0, 'CarKey': 7691, 'CustomerName': 'Running Contract, 72411', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/24/2024 8:05:00 PM', 'ToDateTime': '7/25/2024 8:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
2a37c36d-9c31-43cf-aa23-55f4535445ff,i1417,ROLLS ROYCE,CULLINAN,1417,2022,2114,76680,ROLLS ROYCE CULLINAN,"[{'ReservationKey': 0, 'CarKey': 76680, 'CustomerName': 'Running Contract, 63632', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/3/2024 8:20:00 PM', 'ToDateTime': '2/4/2024 8:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
4d973f40-c815-415e-8727-8ca5749a1381,u4530,ROLLS ROYCE,CULLINAN,4530,2020,2114,92802,ROLLS ROYCE CULLINAN,
d9f2933e-6092-40bc-8df3-ec2233477a51,u4829,ROLLS ROYCE,CULLINAN,4829,2020,2114,8805,ROLLS ROYCE CULLINAN,
ae22b510-2a48-4936-b388-29d80ac0e30d,f12177,ROLLS ROYCE,CULLINAN,12177,2021,2114,8776,ROLLS ROYCE CULLINAN,
98c712b4-17dc-4279-996e-35594d6d336a,s33058,ROLLS ROYCE,CULLINAN,33058,2021,2114,8807,ROLLS ROYCE CULLINAN,"[{'ReservationKey': 0, 'CarKey': 8807, 'CustomerName': 'Running Contract, 63670', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/3/2024 12:18:00 PM', 'ToDateTime': '2/4/2024 12:18:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
89fe53d7-01e6-40ac-bc20-97f210b5c611,t62020,ROLLS ROYCE,CULLINAN,62020,2021,2114,100308,ROLLS ROYCE CULLINAN,
dd304d88-7dba-484d-a616-dfe15fbaea11,f66063,ROLLS ROYCE,CULLINAN,66063,2020,2114,8150,ROLLS ROYCE CULLINAN,
d2d0eab4-39dc-4386-8ea5-c2aa57a7d55a,t99446,ROLLS ROYCE,CULLINAN,99446,2020,2114,8774,ROLLS ROYCE CULLINAN,"[{'ReservationKey': 0, 'CarKey': 8774, 'CustomerName': 'Running Contract, 72518', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 3:55:00 PM', 'ToDateTime': '8/3/2024 3:55:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
acf93b78-e9bf-4d47-9c73-7310a60458b8,k4530,ROLLS ROYCE,DAWN,4530,2016,2114,9354,ROLLS ROYCE DAWN,"[{'ReservationKey': 0, 'CarKey': 9354, 'CustomerName': 'Running Contract, 380830', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 2:58:00 PM', 'ToDateTime': '7/31/2024 2:58:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
f7570d2c-0d27-45eb-8150-eda571712605,l99445,ROLLS ROYCE,GHOST,99445,2019,2114,7769,ROLLS ROYCE GHOST,
5bbaac1b-ccc2-4611-a936-8e18cb556a63,c94370,ROLLS ROYCE,GHOST,94370,2021,2114,9314,ROLLS ROYCE GHOST ,"[{'ReservationKey': 0, 'CarKey': 9314, 'CustomerName': 'Running Contract, 69626', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/3/2024 8:06:00 PM', 'ToDateTime': '6/4/2024 8:06:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
85698945-d34f-4c4b-a164-d3d3c00cf3ee,n5506,ROLLS ROYCE,WRAITH,5506,2016,2114,7016,ROLLS ROYCE WRAITH,"[{'ReservationKey': 0, 'CarKey': 7016, 'CustomerName': 'Running Contract, 72618', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 9:30:00 AM', 'ToDateTime': '7/30/2024 9:30:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
d76911b5-d3b2-49c5-ba11-cb102443a73d,d9048,ROLLS ROYCE,CULLINAN,9048,2020,2114,8135,ROLLS ROYSE CULINNAN,"[{'ReservationKey': 0, 'CarKey': 8135, 'CustomerName': 'Running Contract, 380845', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 12:40:00 AM', 'ToDateTime': '8/3/2024 12:40:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
3ded9041-5392-4770-a399-ec144120e759,f62020,ROLLS ROYCE,CULLINAN,62020,2019,2114,8672,ROLLS ROYSE CULINNAN,
71d37106-7eb6-4a93-9a5e-beebda506847,c17690,SUZUKI,JIMNY,17690,2021,2114,8679,SUZUKI JIMNY,
11373d1b-aa28-4390-8eec-b69edb6de69d,v32945,TOYOTA,YARIS,32945,2020,2114,89431,TOYOTA YARIS,"[{'ReservationKey': 0, 'CarKey': 89431, 'CustomerName': 'Running Contract, 380164', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/18/2024 11:30:00 PM', 'ToDateTime': '3/19/2024 11:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
6624f291-756f-403b-84a0-3a175ad106da,v32965,TOYOTA,YARIS,32965,2020,2114,89432,TOYOTA YARIS,
86950165-ffc1-475f-a987-ed4949ecfa26,d76610,LAMBORGHINI,HURACAN,76610,2018,2114,6490,lambo huracan,"[{'ReservationKey': 0, 'CarKey': 6490, 'CustomerName': 'Running Contract, 64256', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/11/2024 2:05:00 PM', 'ToDateTime': '2/12/2024 2:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
1835ba90-7c1b-45b2-9034-9eac9ee45a25,m5506,RANGE ROVER,VOGUE,5506,2018,2114,6629,range rover,
4e312eca-e37c-4fa1-bbb2-bf4f94ce3bbc,s62020,RANGE ROVER,SVR,62020,2021,2114,8833,range rover svr,
